trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1917,False,"{'a': 0.001, 'e': 0.1466636144562387}",20,11,2.429012365816825,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1918,False,"{'a': 0.001, 'e': 0.1465180827817015}",20,5,12.645199527151874,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1919,False,"{'a': 0.001, 'e': 0.14637269339952594}",20,7,-27.718054925767518,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1920,False,"{'a': 0.001, 'e': 0.14622744617695352}",25,15,20.005491756764087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.001, 'e': 0.1460823409813302}",35,22,-22.069060183999824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1922,False,"{'a': 0.001, 'e': 0.14593737768010626}",20,5,-19.87812647613163,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1923,False,"{'a': 0.001, 'e': 0.14579255614083655}",25,16,14.960182592374746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.001, 'e': 0.14564787623118028}",25,12,15.841629667049698,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1925,False,"{'a': 0.001, 'e': 0.14550333781890104}",25,13,18.463586280036242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.001, 'e': 0.14535894077186667}",30,14,28.522789325710285,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.001, 'e': 0.1452146849580495}",30,23,-10.056255365303405,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1928,False,"{'a': 0.001, 'e': 0.14507057024552605}",20,0,17.787942740852703,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1929,False,"{'a': 0.001, 'e': 0.14492659650247725}",35,13,-10.21228196583489,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1930,False,"{'a': 0.001, 'e': 0.14478276359718814}",30,16,16.855400816273903,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.001, 'e': 0.14463907139804816}",25,16,13.672399517233057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.001, 'e': 0.14449551977355085}",30,7,31.50197190006206,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1933,False,"{'a': 0.001, 'e': 0.1443521085922941}",20,13,11.93054649292241,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.001, 'e': 0.1442088377229798}",25,14,25.691269041695005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.001, 'e': 0.14406570703441413}",20,14,-29.515327041788012,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1936,False,"{'a': 0.001, 'e': 0.1439227163955073}",20,10,3.505610764622218,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1937,False,"{'a': 0.001, 'e': 0.14377986567527373}",25,18,10.63311703263648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.001, 'e': 0.1436371547428318}",20,2,20.45639780624286,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1939,False,"{'a': 0.001, 'e': 0.14349458346740412}",20,3,26.14491049206315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.001, 'e': 0.1433521517183171}",20,16,7.721645396974624,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.001, 'e': 0.1432098593650014}",20,14,11.850276718783809,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.001, 'e': 0.14306770627699153}",20,16,7.5389465599010075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.001, 'e': 0.142925692323926}",20,5,16.06821973135956,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1944,False,"{'a': 0.001, 'e': 0.14278381737554716}",25,7,-1.961135613526275,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1945,False,"{'a': 0.001, 'e': 0.14264208130170145}",20,7,-20.179272699220224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1946,False,"{'a': 0.001, 'e': 0.14250048397233903}",20,0,4.759178733985728,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1947,False,"{'a': 0.001, 'e': 0.142359025257514}",25,6,10.433340339639926,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1948,False,"{'a': 0.001, 'e': 0.1422177050273843}",25,13,12.79864098585444,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1949,False,"{'a': 0.001, 'e': 0.14207652315221161}",20,9,-12.138494118872588,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1950,False,"{'a': 0.001, 'e': 0.1419354795023614}",25,11,8.784000579000521,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1951,False,"{'a': 0.001, 'e': 0.14179457394830303}",20,5,-2.741119535184751,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1952,False,"{'a': 0.001, 'e': 0.14165380636060934}",25,15,18.778192659383336,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.001, 'e': 0.14151317660995713}",25,18,1.1959633933367046,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1954,False,"{'a': 0.001, 'e': 0.14137268456712665}",20,10,12.476047165230895,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.001, 'e': 0.14123233010300193}",20,11,-9.958280392716567,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1956,False,"{'a': 0.001, 'e': 0.14109211308857056}",20,0,10.78845371283998,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1957,False,"{'a': 0.001, 'e': 0.14095203339492376}",30,17,24.73825296345685,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.001, 'e': 0.14081209089325625}",25,6,-12.941180452840065,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1959,False,"{'a': 0.001, 'e': 0.14067228545486635}",35,20,13.725791630726917,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1960,False,"{'a': 0.001, 'e': 0.14053261695115576}",25,15,4.519829751735988,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.001, 'e': 0.1403930852536299}",25,13,21.596038918697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.001, 'e': 0.14025369023389733}",20,13,12.740156447447822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.001, 'e': 0.1401144317636703}",20,13,3.7114135994936555,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1964,False,"{'a': 0.001, 'e': 0.13997530971476418}",20,3,7.85324059065211,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1965,False,"{'a': 0.001, 'e': 0.13983632395909798}",25,1,25.988808451907705,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1966,False,"{'a': 0.001, 'e': 0.13969747436869384}",20,0,24.46382102976798,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1967,False,"{'a': 0.001, 'e': 0.13955876081567728}",25,17,14.817859291694715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.001, 'e': 0.13942018317227703}",35,15,16.785102323256076,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1969,False,"{'a': 0.001, 'e': 0.13928174131082516}",20,16,6.409774907783561,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.001, 'e': 0.13914343510375685}",25,7,-12.274974034744965,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1971,False,"{'a': 0.001, 'e': 0.1390052644236105}",20,0,30.490135418937946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1972,False,"{'a': 0.001, 'e': 0.13886722914302763}",20,4,14.451406942978455,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1973,False,"{'a': 0.001, 'e': 0.13872932913475297}",25,19,9.870728814833312,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.001, 'e': 0.1385915642716342}",30,6,47.99161082642073,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.001, 'e': 0.13845393442662215}",20,10,8.813708111770492,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1976,False,"{'a': 0.001, 'e': 0.13831643947277059}",20,9,17.537348820983976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.001, 'e': 0.13817907928323644}",25,13,25.053699067613614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.001, 'e': 0.1380418537312794}",20,6,13.229721927343615,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.001, 'e': 0.13790476269026217}",20,0,17.90076468816671,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1980,False,"{'a': 0.001, 'e': 0.13776780603365035}",30,12,7.427316406203671,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1981,False,"{'a': 0.001, 'e': 0.13763098363501242}",30,9,37.200951863365574,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.001, 'e': 0.13749429536801963}",20,16,8.690027205527993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.001, 'e': 0.13735774110644614}",20,1,-14.32804437508893,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1984,False,"{'a': 0.001, 'e': 0.13722132072416868}",20,12,16.42002134360964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.001, 'e': 0.13708503409516695}",20,14,-2.2694882418724536,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1986,False,"{'a': 0.001, 'e': 0.13694888109352318}",20,0,4.592217321305461,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1987,False,"{'a': 0.001, 'e': 0.13681286159342235}",20,9,21.136009377660127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.001, 'e': 0.13667697546915195}",30,8,-7.202001150587267,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1989,False,"{'a': 0.001, 'e': 0.1365412225951023}",20,10,-2.5307889388682208,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1990,False,"{'a': 0.001, 'e': 0.136405602845766}",30,19,15.863644965932286,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.001, 'e': 0.1362701160957384}",25,1,7.417673344850017,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 0}",1
1992,False,"{'a': 0.001, 'e': 0.13613476221971724}",25,14,22.263207431738504,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.001, 'e': 0.13599954109250276}",20,0,28.299553459380352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1994,False,"{'a': 0.001, 'e': 0.13586445258899757}",20,8,24.388554434992777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.001, 'e': 0.13572949658420683}",25,13,7.931611770747461,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1996,False,"{'a': 0.001, 'e': 0.1355946729532378}",20,13,2.0578737926659305,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1997,False,"{'a': 0.001, 'e': 0.13545998157130032}",25,11,28.84048804776145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.001, 'e': 0.13532542231370628}",30,13,23.088501296023367,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1999,False,"{'a': 0.001, 'e': 0.1351909950558701}",25,14,10.886122675085312,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2000,False,"{'a': 0.001, 'e': 0.13505669967330813}",20,11,17.182911674757957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.001, 'e': 0.1349225360416391}",20,6,15.969204306686265,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.001, 'e': 0.1347885040365838}",20,16,7.3639618813197725,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.001, 'e': 0.13465460353396505}",30,22,14.465829922727313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.001, 'e': 0.13452083440970797}",25,15,18.406683011649754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.001, 'e': 0.13438719653983952}",20,9,13.793065926337622,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.001, 'e': 0.13425368980048874}",25,16,6.177137026365501,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2007,False,"{'a': 0.001, 'e': 0.13412031406788655}",20,14,12.07176991025252,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.001, 'e': 0.13398706921836592}",25,0,18.64186963810927,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2009,False,"{'a': 0.001, 'e': 0.13385395512836165}",30,4,40.951109855183525,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.001, 'e': 0.13372097167441035}",20,5,5.103764792031241,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2011,False,"{'a': 0.001, 'e': 0.1335881187331504}",20,13,15.526612629216753,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.001, 'e': 0.13345539618132224}",30,14,18.79604054005823,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2013,False,"{'a': 0.001, 'e': 0.13332280389576767}",20,7,26.86895746924808,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.001, 'e': 0.13319034175343047}",25,8,32.3720334452178,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.001, 'e': 0.13305800963135586}",20,14,13.448854904486161,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.001, 'e': 0.13292580740669097}",20,15,10.222320987391253,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.001, 'e': 0.13279373495668426}",25,11,14.248123391352525,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2018,False,"{'a': 0.001, 'e': 0.13266179215868582}",20,13,13.97332232552321,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.001, 'e': 0.13252997889014723}",20,9,21.31459472261026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.001, 'e': 0.1323982950286217}",25,19,9.59609618796308,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.001, 'e': 0.13226674045176365}",25,12,26.555589118316693,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.001, 'e': 0.13213531503732903}",25,19,2.4036773624203382,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.001, 'e': 0.132004018663175}",20,13,11.337742650929837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.001, 'e': 0.1318728512072603}",30,8,32.587522922500916,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.001, 'e': 0.1317418125476447}",20,13,13.470802062350499,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.001, 'e': 0.1316109025624893}",30,14,24.11984360586743,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.001, 'e': 0.13148012113005636}",25,11,13.186001510464148,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2028,False,"{'a': 0.001, 'e': 0.1313494681287094}",20,11,9.63151407336627,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.001, 'e': 0.13121894343691295}",20,13,-6.4028067936911395,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2030,False,"{'a': 0.001, 'e': 0.1310885469332326}",20,16,6.504617552894502,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.001, 'e': 0.13095827849633504}",25,20,9.365309300677609,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.001, 'e': 0.13082813800498805}",30,21,9.636288606296581,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.001, 'e': 0.13069812533806013}",30,19,3.089619316007863,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2034,False,"{'a': 0.001, 'e': 0.13056824037452092}",25,0,12.241309878608595,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
2035,False,"{'a': 0.001, 'e': 0.13043848299344069}",30,16,24.272186220675565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.001, 'e': 0.13030885307399084}",20,8,9.058596807267296,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2037,False,"{'a': 0.001, 'e': 0.1301793504954434}",35,13,35.55981446838613,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.001, 'e': 0.13004997513717112}",25,9,-22.728289419936292,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
2039,False,"{'a': 0.001, 'e': 0.12992072687864745}",30,12,30.14600014602415,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.001, 'e': 0.12979160559944664}",25,16,-29.02664248165254,"{0: 5, 1: 2, 2: 1, 3: 1, 4: 0}",1
2041,False,"{'a': 0.001, 'e': 0.1296626111792435}",30,17,-26.715772807810694,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
2042,False,"{'a': 0.001, 'e': 0.1295337434978134}",20,12,14.868033647370504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.001, 'e': 0.12940500243503214}",25,18,10.127119101108926,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.001, 'e': 0.12927638787087634}",20,13,13.664517042559938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.001, 'e': 0.1291478996854228}",20,10,16.114421504497777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.001, 'e': 0.1290195377588488}",20,8,22.6687510439383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.001, 'e': 0.128891301971432}",20,4,26.154031707373793,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.001, 'e': 0.1287631922035505}",35,10,21.788100210203368,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
2049,False,"{'a': 0.001, 'e': 0.12863520833568254}",25,12,-19.475296936797825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2050,False,"{'a': 0.001, 'e': 0.12850735024840665}",25,0,29.52335990646585,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2051,False,"{'a': 0.001, 'e': 0.12837961782240156}",25,7,26.019550575602334,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.001, 'e': 0.12825201093844615}",30,12,36.396801431038114,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.001, 'e': 0.12812452947741956}",20,10,16.895639954621085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.001, 'e': 0.12799717332030083}",25,11,25.54156427653195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.001, 'e': 0.12786994234816904}",25,12,17.873888285221827,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.001, 'e': 0.12774283644220327}",25,8,20.32899658456118,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2057,False,"{'a': 0.001, 'e': 0.12761585548368268}",25,14,24.269762620610724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.001, 'e': 0.12748899935398622}",25,13,20.558618738614705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.001, 'e': 0.1273622679345926}",20,8,1.234342651256611,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2060,False,"{'a': 0.001, 'e': 0.12723566110708046}",30,10,36.18432532946083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.001, 'e': 0.12710917875312827}",20,10,12.687460159563619,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.001, 'e': 0.1269828207545141}",20,15,8.248489026146938,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.001, 'e': 0.12685658699311567}",20,16,8.2351352121486,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.001, 'e': 0.12673047735091042}",25,0,-28.233592211346767,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
2065,False,"{'a': 0.001, 'e': 0.12660449170997548}",20,14,5.3083881526681225,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.001, 'e': 0.12647862995248726}",20,4,22.67907986234623,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.001, 'e': 0.1263528919607219}",30,16,0.2644467650376723,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2068,False,"{'a': 0.001, 'e': 0.1262272776170548}",20,12,16.877041997593196,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.001, 'e': 0.126101786803961}",20,0,8.734357408006698,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2070,False,"{'a': 0.001, 'e': 0.12597641940401472}",20,8,0.7163851248936683,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.001, 'e': 0.12585117529988957}",35,20,-4.0184796257554325,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
2072,False,"{'a': 0.001, 'e': 0.12572605437435835}",20,0,19.401359973818636,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2073,False,"{'a': 0.001, 'e': 0.12560105651029327}",30,16,0.6924387248415711,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2074,False,"{'a': 0.001, 'e': 0.12547618159066556}",20,11,5.325784850001032,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2075,False,"{'a': 0.001, 'e': 0.12535142949854564}",20,5,25.821007149480995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.001, 'e': 0.12522680011710297}",25,8,29.366512309927174,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.001, 'e': 0.12510229332960618}",35,25,9.626432455505537,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.001, 'e': 0.12497790901942278}",20,2,25.522052821735045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.001, 'e': 0.12485364707001924}",25,13,5.776807223935127,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2080,False,"{'a': 0.001, 'e': 0.12472950736496097}",30,21,6.992165416067309,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2081,False,"{'a': 0.001, 'e': 0.1246054897879123}",20,15,8.647969783600853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.001, 'e': 0.12448159422263627}",30,22,14.417692561877738,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.001, 'e': 0.1243578205529947}",35,24,-1.7686875257209689,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2084,False,"{'a': 0.001, 'e': 0.1242341686629481}",30,18,-30.350478869350287,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2085,False,"{'a': 0.001, 'e': 0.12411063843655581}",20,11,14.457986487843076,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.001, 'e': 0.12398722975797566}",25,9,5.165872654330524,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2087,False,"{'a': 0.001, 'e': 0.12386394251146403}",25,16,-4.300849737756622,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2088,False,"{'a': 0.001, 'e': 0.12374077658137586}",25,12,26.157915806690443,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.001, 'e': 0.12361773185216472}",25,8,-14.625326363891475,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2090,False,"{'a': 0.001, 'e': 0.12349480820838242}",20,0,28.50573638864704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2091,False,"{'a': 0.001, 'e': 0.12337200553467921}",20,8,12.870565937431671,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2092,False,"{'a': 0.001, 'e': 0.12324932371580369}",30,16,24.107732476263934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.001, 'e': 0.12312676263660283}",30,13,14.197805566876387,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2094,False,"{'a': 0.001, 'e': 0.12300432218202173}",25,14,19.62619996762569,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.001, 'e': 0.12288200223710377}",20,8,-21.35533924993541,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2096,False,"{'a': 0.001, 'e': 0.12275980268699034}",25,13,-17.252203390394552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2097,False,"{'a': 0.001, 'e': 0.12263772341692118}",25,18,16.794187368763833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.001, 'e': 0.12251576431223386}",25,7,22.00503567794169,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.001, 'e': 0.12239392525836404}",20,0,25.881890983786775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
